25.437000, 4.209000, -951.843994
30.195000, 2.318000, -950.684998
29.829000, 2.318000, -950.807007
28.608999, 2.257000, -950.562988
28.608999, 2.196000, -950.867981
28.975000, 2.684000, -950.197021
30.500000, 0.976000, -950.440979
30.378000, 2.623000, -951.905029
29.889999, 1.525000, -949.892029
29.035999, 3.172000, -950.867981
44.408001, 2.257000, -955.565002
15.738000, 3.538000, -953.429993
29.646000, 2.379000, -951.478027
45.262001, 1.220000, -953.125000
31.598000, 1.891000, -948.976990
15.982000, -1.525000, -949.098999
29.646000, 1.708000, -953.491028
30.683001, 2.196000, -950.380005
30.011999, 2.074000, -954.406006
28.792000, 3.477000, -951.721985
28.243000, 2.745000, -952.820007
29.768000, 2.074000, -950.745972
28.670000, 2.135000, -952.758972
30.438999, 3.294000, -950.562988
31.232000, 2.745000, -953.247009
15.616000, 2.440000, -950.318970
30.561001, 1.769000, -951.539001
30.561001, 2.196000, -952.148987
44.834999, 2.196000, -953.734985
16.042999, 2.318000, -951.721985
29.889999, 0.427000, -950.929016
30.805000, 1.403000, -952.637024
29.341000, 2.867000, -950.989990
29.219000, 2.074000, -953.307983
30.743999, 4.392000, -948.976990
29.829000, 2.074000, -951.172974
27.632999, 3.355000, -952.820007
29.035999, 3.172000, -953.064026
29.219000, 1.891000, -951.599976
29.707001, 1.464000, -954.101013
30.011999, 1.464000, -952.026978
30.011999, 2.623000, -951.905029
28.731001, 3.660000, -951.661011
29.035999, 2.684000, -950.197021
29.035999, 1.952000, -951.966003
29.707001, 2.013000, -949.526001
29.584999, 1.769000, -950.257996
28.670000, 3.355000, -951.966003
29.341000, 3.416000, -952.270996
27.327999, 1.708000, -953.856995
30.561001, 1.342000, -952.880981
45.201000, 0.305000, -955.138000
15.860000, 2.623000, -952.026978
28.243000, 2.745000, -952.331970
28.243000, 2.623000, -951.843994
29.584999, 2.318000, -950.929016
28.731001, 2.867000, -948.549988
27.816000, 2.745000, -952.515015
28.304001, 2.623000, -950.075012
29.280001, 1.037000, -951.905029
28.181999, 1.464000, -949.953003
28.181999, 0.976000, -953.796021
30.011999, 3.965000, -949.953003
30.011999, 4.087000, -951.112000
45.383999, 3.416000, -952.270996
16.348000, 4.026000, -949.403992
29.219000, 1.464000, -951.905029
27.450001, 1.403000, -951.478027
29.402000, 4.331000, -952.820007
30.683001, 2.074000, -952.515015
29.524000, 2.623000, -952.270996
29.462999, 3.233000, -953.612976
28.243000, 2.196000, -952.210022
27.938000, 2.745000, -951.478027
27.694000, 1.525000, -950.135986
29.462999, 2.440000, -953.064026
30.438999, 2.318000, -951.112000
29.951000, 2.867000, -952.088013
28.792000, 4.026000, -951.416992
29.889999, 3.416000, -948.000977
26.657000, 2.562000, -952.575989
30.865999, 2.135000, -949.465027
28.059999, 2.013000, -953.369019
28.731001, 3.233000, -955.320984
29.219000, 1.037000, -952.758972
28.365000, 1.830000, -953.247009
30.256001, 1.342000, -951.661011
30.256001, 3.294000, -952.758972
29.829000, 2.745000, -952.758972
28.608999, 4.941000, -952.148987
29.341000, 4.209000, -947.635010
28.181999, 3.782000, -951.112000
29.219000, 3.111000, -950.684998
29.158001, 3.843000, -953.734985
30.927000, 1.037000, -953.369019
30.927000, 1.403000, -949.648010
28.670000, 2.318000, -953.002991
30.865999, 1.403000, -949.892029
30.378000, 2.440000, -950.562988
46.786999, 1.525000, -951.112000
16.409000, 2.989000, -950.867981
29.462999, 4.636000, -953.185974
27.877001, 1.769000, -951.356018
28.670000, 2.806000, -951.416992
29.462999, 3.965000, -953.002991
29.462999, 1.952000, -952.393005
29.158001, 2.013000, -953.185974
30.316999, 2.928000, -952.148987
29.341000, 2.440000, -948.732971
29.829000, 2.745000, -951.172974
27.877001, 2.440000, -951.294983
29.707001, 2.318000, -951.416992
28.792000, 5.490000, -953.429993
30.011999, 2.257000, -953.491028
29.584999, 5.490000, -951.416992
44.652000, 4.331000, -951.051025
31.964001, 3.416000, -952.026978
16.348000, 3.477000, -952.331970
30.256001, 4.209000, -950.502014
30.805000, 2.196000, -950.624023
27.999001, 3.721000, -949.403992
29.280001, 1.525000, -952.697998
29.097000, 4.514000, -952.026978
27.389000, 4.453000, -953.491028
30.927000, 1.342000, -955.625977
29.402000, 3.660000, -948.000977
28.487000, 4.087000, -952.942017
28.181999, 3.050000, -954.344971
29.219000, 2.196000, -950.318970
27.938000, 3.965000, -951.721985
28.975000, 2.196000, -953.002991
28.548000, 2.684000, -954.283997
28.365000, 1.525000, -952.148987
28.181999, 3.904000, -951.234009
28.608999, 3.172000, -951.905029
29.158001, 1.586000, -953.734985
30.316999, 2.501000, -951.599976
28.975000, 0.122000, -950.318970
29.341000, 5.246000, -951.843994
29.341000, 2.013000, -951.721985
30.378000, 3.416000, -953.002991
29.707001, 2.074000, -950.197021
30.622000, 3.172000, -949.586975
30.316999, 3.904000, -949.708984
29.951000, 4.087000, -951.416992
28.426001, 2.196000, -954.101013
30.011999, 3.782000, -951.783020
30.561001, 2.806000, -950.624023
28.487000, 3.111000, -953.979004
46.116001, 2.867000, -952.210022
31.964001, 2.196000, -954.344971
32.146999, 2.806000, -952.453979
15.799000, 3.477000, -950.745972
30.805000, 1.952000, -951.905029
30.195000, 3.355000, -949.770020
29.707001, 1.464000, -952.575989
29.584999, 3.660000, -951.783020
30.195000, 3.111000, -952.453979
29.584999, 2.806000, -952.088013
30.683001, 1.464000, -953.552002
45.811001, 2.623000, -951.416992
16.469999, 2.562000, -952.697998
30.561001, 1.952000, -952.820007
30.134001, 3.111000, -952.270996
30.561001, 3.843000, -952.210022
30.561001, 4.941000, -952.453979
45.323002, 3.965000, -994.909973
31.719999, 7.198000, -978.562012
35.745998, 1.586000, -950.075012
34.221001, 3.172000, -948.916016
17.812000, 2.806000, -944.950989
28.181999, 0.976000, -950.989990
29.280001, 0.488000, -954.406006
30.683001, 3.721000, -952.575989
29.584999, 1.098000, -953.064026
45.262001, 3.233000, -955.320984
31.354000, 1.708000, -954.344971
28.304001, 1.708000, -952.270996
46.055000, 5.673000, -954.833008
16.042999, 1.952000, -950.197021
27.816000, 4.453000, -952.880981
28.487000, 4.026000, -949.098999
28.059999, 0.305000, -952.088013
29.889999, 1.464000, -955.382019
31.110001, 3.172000, -950.562988
45.139999, 4.941000, -954.223022
